,distance,patent_number
21628,0.5932646920890732,10311521
1243,0.5933037688476133,10163135
12631,0.5933202848469499,9559918
1422,0.5933422211055026,10338610
197,0.5933422211055026,10338610
8966,0.5933681445499466,9689961
7254,0.5933681445499467,9307409
4472,0.5933927344132277,10349403
2227,0.5933927344132278,10257849
11019,0.5934444129772929,10185535
11018,0.5934444129772929,9294158
13141,0.5934806153213903,9706349
13521,0.5934873054753218,10172169
3717,0.5935029714980193,10318930
22917,0.5935029714980193,10347058
22916,0.5935029714980193,10347058
912,0.5935029714980193,10318930
9712,0.5935265540226831,10204303
18624,0.5935544729795628,10347579
76,0.5935544729795628,10340443
18412,0.5935675406521612,10346875
12707,0.5935966877512551,10348684
12927,0.593641018252913,9712423
12494,0.5936468462075493,9449154
10774,0.5936468462075493,9449154
13388,0.59368931111927,9747788
13386,0.59368931111927,9626862
13387,0.59368931111927,9779619
12123,0.5936924483350973,9736647
12026,0.5936924483350974,9723463
20263,0.5937459586196822,10315897
23479,0.5937459586196823,10332167
16746,0.5937556860088293,10352067
23092,0.5937833870073544,10339557
23094,0.5937833870073544,9412118
23093,0.5937833870073544,9558504
6159,0.5938037203757022,9634928
12237,0.5938389137899756,9402189
2458,0.593875188231158,10339606
18786,0.5938751882311581,10349117
24702,0.5938777931655035,10349046
9704,0.5938838882498922,10278028
15683,0.5939020617278213,10312743
24116,0.5939020617278215,10355615
17559,0.5939024445894059,10324474
13888,0.5939359640432644,9916673
11109,0.5939359640432644,9443029
4506,0.5939382385592504,9426724
8354,0.5939382385592505,10251048
9764,0.5939405959980142,10098159
16667,0.594004658032471,10347985
74,0.594004658032471,10350024
15474,0.5940423225675551,9646426
17051,0.5940469274941814,10349136
17052,0.5940469274941814,10349136
18352,0.5940625837072416,10341797
18347,0.5940625837072417,10341796
9693,0.5940754416904762,9591064
12917,0.5940754416904763,10230575
13812,0.5940797560415996,9881092
20031,0.5941035034398299,10340448
18616,0.5941035034398301,10332686
23376,0.5941441546933193,9945682
22069,0.5941705481310808,10355748
12067,0.5941906030358601,9574898
9933,0.5942908427013731,10348394
9934,0.5942908427013731,10348394
10709,0.594292942677572,10054450
20208,0.5943008659979565,10348753
11513,0.5943201188798797,10332034
10236,0.5943240506486651,9654389
22183,0.5943739934683554,10319007
23957,0.5943842980440837,10005427
10664,0.5943842980440837,10313447
23958,0.5943842980440837,9764712
11909,0.5943842980440837,10313447
14943,0.5943965551386573,10321547
6538,0.5944319820107262,10327193
20017,0.594465901525984,10339474
5452,0.5944820998229234,10342046
18257,0.5944820998229234,10033495
977,0.5946042642964783,10339361
17432,0.5946042642964783,10339361
1769,0.5946042642964784,10346852
1768,0.5946042642964784,10346852
19729,0.5946089784588678,10348375
14842,0.5946210414352109,9852381
11454,0.594621041435211,9933855
19578,0.59463718026765,10347104
19579,0.59463718026765,10347104
21493,0.5946634743305539,10354554
18698,0.5946634743305539,10354554
21488,0.5946634743305539,10354554
15796,0.5946634743305539,10339797
15797,0.5946634743305539,10325486
15798,0.5946634743305539,10325487
15869,0.5946858689204078,10347071
13889,0.5946864865604113,9509792
19926,0.5946901260110653,9294830
9032,0.5946901260110653,10333341
22672,0.5947205804360653,10068550
14662,0.5947205804360653,10319272
12647,0.5947788386290994,10347058
12646,0.5947788386290994,10347058
3718,0.5947788386290995,9639346
913,0.5947788386290995,9639346
24382,0.5947848523821975,10325469
21518,0.5947848523821976,10311511
9432,0.5948001374668193,10333875
612,0.5948023295570741,10351262
16532,0.5948023295570741,10336469
4544,0.5948595880653016,9565514
12832,0.5949167632724043,10116679
12833,0.5949167632724043,10277618
21408,0.5949527795094327,10356537
15487,0.5949527795094327,10326204
17779,0.594960477280103,10343698
25064,0.5949667579827798,10349422
18722,0.5949859817143881,10319192
11776,0.5949997579408521,9461970
18719,0.5950144877878315,10308256
24927,0.5950144877878316,10339777
5649,0.5950145699218072,10129841
23107,0.5950375124405214,9589006
12961,0.5950375124405216,10318510
5128,0.5950540955197445,10332327
20198,0.5950540955197445,10112581
23068,0.5950932986756156,9853970
20199,0.5951117459563973,10356069
17151,0.5951164815108232,9696903
17887,0.5951439598112801,10335122
19567,0.5951439598112802,10345205
17142,0.595150084920319,10320241
3437,0.5951998816834977,9426724
8109,0.5952152433721205,9270355
6179,0.5952152433721205,9270355
4819,0.5952152433721205,9270355
2908,0.5952260544279269,10346903
947,0.5952260544279269,10348699
13982,0.5952330075816401,10355199
15736,0.5952330075816401,9424556
23207,0.59524796346568,9615266
23959,0.5952957655096909,10345777
4571,0.5953096823074424,10051676
12804,0.5953367807718533,10055470
18699,0.5953368665502717,10326875
21489,0.5953368665502717,10326875
21494,0.5953368665502717,10326875
21313,0.5953368665502718,10325487
21312,0.5953368665502718,10339797
21311,0.5953368665502718,10325486
18952,0.5953532426039678,10348972
16062,0.5953722261681618,9860329
6312,0.5953722261681619,10354216
22598,0.595373431878293,10347414
4196,0.5953734318782931,10320058
1403,0.5954462775362255,9854055
11438,0.5954462775362256,10346041
18869,0.5954482216839325,10350481
5694,0.5954996586463746,9068707
9403,0.5955031787910491,10009257
8671,0.5955367182107156,10326889
10603,0.5955641858903427,9443029
23201,0.5955680489208032,10295870
23208,0.595571842568231,10318928
22922,0.595571842568231,10318012
16232,0.5956077545309264,10313289
23997,0.5956077545309264,10353561
16737,0.5956393470390432,10355336
8749,0.5956488321695962,10348885
4699,0.5956488321695962,10348885
16993,0.5956488321695962,9351102
16992,0.5956488321695962,10202100
10604,0.5956662322121198,10347292
9747,0.5957183889066417,10270606
9746,0.5957183889066417,9900169
9553,0.5957183889066417,10218602
11198,0.5957183889066417,10218602
5262,0.5957185354379045,10352496
16426,0.5957185354379045,10082681
16427,0.5957185354379045,9612440
7582,0.5957185354379045,10352496
5212,0.5957196897324328,10349233
22992,0.5957495172060412,10318939
3484,0.5958135721255987,9743150
1261,0.5958168845790833,9613527
10814,0.5958271000109754,9506763
12068,0.5958569786249882,9547985
5338,0.5959047319540249,9699523
13818,0.5959124328811636,9893985
3422,0.5959212129962145,10318167
3933,0.5959240399545395,10331729
2967,0.5959969301619167,10355811
9064,0.5960109665735234,10306040
1049,0.596016946470953,10347081
17317,0.596016946470953,10346539
3677,0.596016946470953,10346539
7703,0.5961078716621563,10319007
7704,0.5961538949792772,9643615
15528,0.596159880887676,10307665
24997,0.596159880887676,10356322
8263,0.5961745200102129,10349224
18504,0.5962565003838174,10356069
2486,0.5963064155846557,10347299
4866,0.5963092024234624,10341343
23821,0.5963350944109117,10330623
1283,0.5964232676276532,9430385
19897,0.5964306713511158,10318773
13782,0.5964406646203297,9913253
5826,0.5964698102004565,9723435
5827,0.5964698102004565,9426640
2414,0.596501481473781,9449154
3353,0.596510865024086,10347586
15529,0.5965263963816789,10348973
16957,0.596526396381679,10356322
6461,0.5965320666669711,9596693
7623,0.5965320666669711,9832779
6918,0.5965431921331913,9693333
16331,0.5965869479100219,10317343
676,0.5965930734372296,9402216
17564,0.59672933569683,10345118
242,0.59672933569683,10346723
1447,0.59672933569683,10346723
13548,0.5968062242127978,10348971
15819,0.5968353847519065,9413597
18996,0.5968735179600496,10341114
16217,0.5968839765215148,10332092
20357,0.5968839765215149,10353645
10368,0.5969000010473773,9448079
13126,0.5969329522440074,9483939
21506,0.5970171023289664,10332380
20131,0.5970171023289665,10325472
4334,0.5970427085981354,9504133
8062,0.5970602686004374,10328467
20889,0.5970602686004375,9494527
15067,0.597070931922636,10343056
18044,0.5970709319226362,9652770
23382,0.5970738454377833,10356558
13142,0.5970867270072704,10267639
11736,0.5971211486584262,10347113
3631,0.5971211486584262,9794113
25202,0.5971449340363191,10348635
4611,0.5971526982701644,10349006
2622,0.5971526982701644,10224039
24578,0.5972019521155079,10342219
1259,0.5972602425142421,9626862
1258,0.5972602425142421,9747788
3131,0.5972742961552665,10349410
2223,0.5972742961552666,10348478
9337,0.5972911959388553,9661551
9336,0.5972911959388553,10285112
4657,0.5973130714627357,10349375
817,0.5973658384219824,10313217
3052,0.5973658384219824,10313217
14741,0.5974085153854269,10311398
4262,0.5974164769785013,10345777
4263,0.5974164769785013,10345777
4264,0.5974164769785013,10345777
9679,0.5974535795263476,10049129
2781,0.5974915274516732,10332115
13284,0.5975023271337578,9606619
23042,0.5976207100590452,10349070
2517,0.5976207100590453,10318771
15979,0.5976218305546295,9779112
7798,0.5976277718368526,10212569
17939,0.5976535447425284,10321523
18923,0.5977030089959536,10277280
15856,0.597754894879013,10321547
8456,0.5978000605969057,10206161
20461,0.5978114366215629,10318939
627,0.5978459881932627,10308132
2548,0.59784762465919,10331729
9473,0.5978544359388442,9843893
11447,0.5978806090402721,10194276
9877,0.5978806090402721,9853834
4881,0.5979208117278962,10320732
20863,0.597950371658954,10326965
24544,0.5979562710849079,9727879
6539,0.5979601397730185,10149340
13013,0.5979892670960977,9531606
13317,0.5979892670960978,9578536
10223,0.5980467950199118,9622266
12726,0.5980467950199118,10104681
8963,0.5980818724368444,10004079
13326,0.5981018847555933,10274330
9573,0.5981408998106106,10003665
9572,0.5981408998106106,9843647
12413,0.5981423821392692,10098159
10628,0.5981999382358929,9485673
19761,0.5982189406559231,10348971
2909,0.5982324551156675,10346769
992,0.5982324551156675,10348699
10819,0.5982495774711618,9760243
18051,0.598344200621061,10311669
24311,0.598344200621061,10343053
14088,0.5983674878072537,10348072
17152,0.5983674878072537,9411807
159,0.5983706236209436,10311452
17674,0.5983706236209436,10311452
13143,0.5983892555573274,9648463
24531,0.5984499154193192,10346999
11766,0.598467728398563,9443029
19113,0.5984879661199685,9543475
10607,0.5985353390669883,9574898
19407,0.5985428215883765,10335695
19464,0.5985428215883765,10336144
12319,0.5985535458764573,9888214
7863,0.5985635013961641,9588968
15553,0.5985858626726135,9655027
4857,0.5986498667833675,9794880
7642,0.5987312303590552,9933855
14843,0.5987312303590552,9595137
18447,0.5987446016324133,10311433
24429,0.5987446016324134,10341304
1284,0.5987594574977226,9946548
7371,0.5987892603133365,10142906
24683,0.5987911286468227,10332093
20352,0.5987911286468227,10310783
236,0.5988221434641698,10347127
14329,0.5988532688217865,9794880
17678,0.5988652109752872,10350116
11126,0.5988712362506634,9547985
11271,0.5988743890893925,10234305
17324,0.5988931305355504,10347071
3401,0.5989698890102536,10347369
21926,0.5989844340750401,9832601
6472,0.5989844340750401,10324539
1164,0.5990121810596468,10339020
13623,0.5990567573656487,9582242
6386,0.5990658037583242,9924304
16924,0.5990689579968238,9582242
12069,0.5990865699644319,9706349
1533,0.599095442188094,10347292
21568,0.5991162216868684,10310796
21163,0.5991578835797554,9596739
24579,0.5991700784860764,10318773
18162,0.5992010780207477,10355013
18183,0.5992161048452842,10324564
5497,0.5992448800363699,9992132
5632,0.59924488003637,10025636
12027,0.5992611244904158,9491186
13516,0.5992611244904158,9736647
22511,0.5992649034629728,9479546
9574,0.5992686790690016,9588498
21871,0.5993197324239785,10097529
14624,0.5993197324239785,10324773
13819,0.599336517004591,9521158
2106,0.5993582418193394,9842135
11528,0.5993582418193394,10338135
25203,0.5993773030273977,10333857
20993,0.5994115089108168,10209083
24666,0.5994189451213067,9671998
12238,0.5994298453424787,9886795
11272,0.5994298453424787,9710961
3464,0.5994310963468241,10108394
25232,0.5995004634625336,10349123
25231,0.5995004634625336,10349123
689,0.5995004634625336,10306407
2454,0.5995004634625336,10306407
9252,0.5995034184630464,9749845
11956,0.5995034184630466,10333823
10104,0.5995066509344884,9450978
21248,0.5995089996547369,10348790
21247,0.5995089996547369,10348790
8967,0.599513423437191,9706426
1209,0.599536769956985,10346297
8818,0.5995383580711044,10348637
2982,0.5995383580711044,9332538
326,0.599545013373581,9629116
7409,0.5995615542178031,9847889
21738,0.5995947806022484,10341700
19022,0.5996284547961579,10324474
8221,0.5996299540591683,10317343
19104,0.5996676889634145,10354500
11322,0.5997072839041592,10338844
24006,0.5997450435988352,10348667
1082,0.5997471765660225,9655027
22658,0.5997919726148931,10336126
19411,0.5997919726148931,10319451
20251,0.5997926682284969,10311634
23471,0.5998610965266986,10328362
20897,0.5998610965266987,10315907
7166,0.5998906081631361,9961513
7168,0.5998906081631361,10334407
7167,0.5998906081631361,10334407
9713,0.5999672134648006,9915548
11119,0.5999672134648008,10229138
23209,0.6000789622072151,10338636
4247,0.6000789622072151,10318012
2721,0.6000883554909078,10332561
10369,0.6001181673898168,10064023
24421,0.6001458950507694,10306464
25173,0.6001458950507694,10311438
22461,0.6002084416787563,10339208
13389,0.6002386283369165,9600780
24567,0.6003038935791314,10350116
902,0.6003592589919926,10339777
3582,0.6003592589919926,10339777
12291,0.6003636694692747,10051035
4147,0.6003912866868377,10346890
17482,0.6003912866868377,10346890
957,0.6003912866868377,10346824
956,0.6003912866868377,10346824
3902,0.6004068157700416,9426724
4087,0.6004199549947962,10348971
10027,0.6004228677829219,9651387
7391,0.600422867782922,10169110
20477,0.6004462375781567,10339344
18981,0.6004462375781567,10331989
20838,0.6004722296431098,10315897
8708,0.6005130886952434,9398467
14138,0.6005130886952434,9356778
12343,0.6005722031807338,10322879
22146,0.6005722031807339,9697175
12454,0.6006708767320168,9984076
10743,0.6006708767320168,9672332
23822,0.6006843030546849,10354412
15926,0.600684303054685,10314320
11689,0.6006883312472551,9668195
12534,0.6007681455118425,10305809
237,0.6007819435861925,10338580
13327,0.6007886801199254,9574898
1782,0.6008427634844731,10339343
23806,0.6008515054593666,10342953
18076,0.6008515054593666,10314378
7831,0.6008952541258901,10348753
14819,0.600897716461589,9905543
18137,0.6009045665773964,10335151
19543,0.6009045665773964,10342541
8264,0.6009647590148536,10348669
693,0.600986018682652,10320474
22557,0.600986018682652,10349005
22556,0.600986018682652,10349005
2628,0.600986018682652,10320474
4088,0.6011243511928156,10331729
9386,0.6011563334504438,10173695
978,0.6011612094174632,10346669
17603,0.6011612094174632,10346852
17433,0.6011612094174632,10346669
17602,0.6011612094174632,10346852
16036,0.6011672068485705,10346999
19748,0.6011815153132174,9350932
19749,0.6011815153132174,9386257
2026,0.6011816442452002,9509827
10168,0.6011953091895901,10098159
10064,0.6012386727457353,9479995
8779,0.601241045749578,10063460
24652,0.6012624201508733,10354467
15886,0.6012624201508733,10310895
14753,0.601299062855186,9554447
15158,0.601299062855186,9554447
14548,0.601299062855186,9554447
15149,0.6012990628551861,10130548
15148,0.6012990628551861,9536452
15147,0.6012990628551861,10016334
11082,0.6013024675424326,10349036
11081,0.6013024675424326,10349036
2572,0.6013024675424326,9922378
16942,0.6013024675424326,9922378
19282,0.6013047286236146,9706496
7141,0.6013047286236146,10337236
2334,0.6013049438528912,9578588
34,0.6013049438528912,9578588
7708,0.6013049438528912,10349218
7707,0.6013049438528912,10349218
3587,0.6013278470047738,10310676
17257,0.6013278470047738,10310676
16419,0.6013493752794087,10346591
16418,0.6013493752794087,10346591
5811,0.6013498892540761,9962532
5731,0.6013498892540761,9949547
21544,0.6013904862584543,10306963
7838,0.6014206402725126,9571974
7783,0.6014206402725126,9571974
20264,0.6014344584164459,10336592
19309,0.601434458416446,10332167
604,0.601434458416446,10332167
14397,0.6014439383945318,10319007
